Start Zone,End Zone,Start Time,Efficency,Speed Scale
4,1,17:50,8,2
4,2,16:33,4,6
4,1,12:37,6,4
1,2,09:18,6,4
5,1,16:59,6,4
5,2,20:48,4,6
1,5,19:26,10,0
4,2,22:14,6,4
1,5,22:46,8,2
2,3,13:24,1,9
5,4,19:34,6,4
4,2,14:31,8,2
2,5,06:45,1,9
5,2,06:45,3,7
4,1,03:27,6,4
1,3,03:52,5,5
4,1,19:49,8,2
2,4,20:28,4,6
1,2,06:47,2,8
1,5,00:21,3,7
5,3,00:08,2,8
4,1,17:45,2,8
3,1,16:20,3,7
1,3,08:25,7,3
4,3,07:28,2,8
5,4,16:12,4,6
5,4,15:51,7,3
1,2,11:01,1,9
4,2,08:31,5,5
5,1,19:49,3,7
2,3,23:54,3,7
5,4,16:53,8,2
3,2,12:30,9,1
4,1,03:00,8,2
1,3,03:51,4,6
2,1,15:05,5,5
2,3,05:30,2,8
2,1,17:58,3,7
4,3,15:27,4,6
5,2,15:46,9,1
3,1,05:16,1,9
5,4,10:51,10,0
1,4,17:20,5,5
1,3,04:29,9,1
1,3,02:23,9,1
1,2,22:19,4,6
2,3,14:35,4,6
4,3,08:44,8,2
2,4,09:25,9,1
3,1,06:00,9,1
5,4,21:56,1,9
4,3,02:00,1,9
4,5,03:25,6,4
4,3,14:02,1,9
4,2,05:40,3,7
4,5,19:14,10,0
5,2,12:26,9,1
3,4,08:28,2,8
3,2,16:03,2,8
1,5,05:43,8,2
2,4,13:14,10,0
5,4,06:33,9,1
1,5,21:59,3,7
4,2,20:23,10,0
4,3,20:23,7,3
2,5,11:35,9,1
3,2,04:20,10,0
1,2,01:31,5,5
5,3,16:24,9,1
2,5,09:55,6,4
2,4,02:38,1,9
2,4,17:02,3,7
1,4,20:18,2,8
1,2,08:00,1,9
5,4,11:05,9,1
4,2,12:30,6,4
1,3,19:29,4,6
1,5,22:36,4,6
5,3,23:20,2,8
2,3,16:34,6,4
5,2,00:20,9,1
5,2,10:40,2,8
4,3,03:36,10,0
2,4,13:26,1,9
5,2,12:06,8,2
3,5,14:42,3,7
4,2,01:46,7,3
4,3,19:14,2,8
1,2,19:48,5,5
3,1,13:41,6,4
4,1,20:13,7,3
3,4,07:32,4,6
1,2,22:51,8,2
2,5,15:24,10,0
2,4,16:51,3,7
4,3,01:14,4,6
3,2,21:37,10,0
5,1,12:58,5,5
3,5,09:30,6,4
4,3,10:15,9,1
2,4,12:00,10,0
3,2,03:15,6,4
5,4,09:24,5,5
3,1,18:42,10,0
5,2,05:55,1,9
1,3,05:01,9,1
2,5,17:57,2,8
3,1,15:44,5,5
4,2,13:24,4,6
4,1,11:44,8,2
3,1,06:33,8,2
3,2,10:22,7,3
2,1,15:31,9,1
1,2,08:31,6,4
5,4,21:08,8,2
1,2,08:24,8,2
3,2,22:30,10,0
5,2,15:15,2,8
2,4,18:38,9,1
5,2,16:59,6,4
5,4,22:53,2,8
1,4,05:47,7,3
1,2,02:03,1,9
5,2,10:45,7,3
2,3,10:52,8,2
1,2,06:36,8,2
4,5,20:47,2,8
2,5,09:20,8,2
1,5,11:08,6,4
1,2,11:51,6,4
2,5,00:48,8,2
4,2,15:14,9,1
3,4,11:17,9,1
2,4,18:21,4,6
1,4,15:34,5,5
4,1,21:17,8,2
5,2,20:14,8,2
1,4,09:22,8,2
1,4,16:45,6,4
4,2,12:18,2,8
3,1,14:38,5,5
2,5,06:17,4,6
5,4,10:07,2,8
2,4,11:48,6,4
4,2,09:59,6,4
5,4,00:45,10,0
5,1,01:36,10,0
3,1,12:58,10,0
2,1,13:22,6,4
2,5,18:20,10,0
2,4,04:45,6,4
1,2,20:52,5,5
5,2,08:29,7,3
1,3,01:44,2,8
4,5,22:42,4,6
3,4,20:13,9,1
4,1,16:17,10,0
5,2,23:05,9,1
5,3,23:19,7,3
2,3,01:00,7,3
1,3,04:49,8,2
2,4,16:58,8,2
3,5,21:47,1,9
3,2,11:16,9,1
3,5,21:59,1,9
2,4,12:41,10,0
2,4,12:49,10,0
1,2,11:12,10,0
3,1,20:54,1,9
1,5,10:29,8,2
5,2,12:41,5,5
4,2,01:38,7,3
3,4,17:02,3,7
1,2,13:50,2,8
4,3,08:31,1,9
4,1,12:39,2,8
5,4,20:19,9,1
4,5,17:33,10,0
2,3,08:58,3,7
5,1,04:27,4,6
1,3,04:12,6,4
2,4,13:48,3,7
3,5,18:37,10,0
5,3,15:53,2,8
1,4,18:02,6,4
2,1,01:39,3,7
2,4,02:10,6,4
1,4,19:16,4,6
5,4,22:04,2,8
3,5,16:20,1,9
3,2,14:24,10,0
2,4,09:06,8,2
1,5,19:54,2,8
4,2,14:31,10,0
4,1,13:18,6,4
1,3,05:31,6,4
4,2,06:33,8,2
3,4,11:56,7,3
2,3,14:47,5,5
1,4,07:29,2,8
4,2,16:27,8,2
1,2,13:29,9,1
3,5,02:08,1,9
4,2,17:14,4,6
5,4,12:13,3,7
4,1,14:58,6,4
5,3,05:17,1,9
3,2,03:12,5,5
2,3,14:45,4,6
3,1,00:59,6,4
4,3,14:34,1,9
4,3,15:39,9,1
2,5,06:21,7,3
3,4,00:49,5,5
5,4,10:09,9,1
4,1,11:10,1,9
5,1,18:03,2,8
2,1,10:15,1,9
3,5,01:12,9,1
5,3,03:17,10,0
2,5,12:43,7,3
4,2,06:41,6,4
4,5,21:52,2,8
4,2,12:46,6,4
5,2,21:11,1,9
1,4,21:27,9,1
2,5,18:36,7,3
1,5,15:12,10,0
5,1,18:51,8,2
4,5,11:30,1,9
3,5,05:57,3,7
2,3,23:07,5,5
3,4,04:41,6,4
1,5,02:19,5,5
3,2,09:39,5,5
2,4,15:15,9,1
3,4,21:57,5,5
3,4,16:36,1,9
5,3,06:33,6,4
2,5,20:49,4,6
5,3,00:21,6,4
2,5,11:57,4,6
3,5,05:23,1,9
1,4,12:43,4,6
5,3,11:39,8,2
2,4,01:37,1,9
4,5,13:15,3,7
2,1,18:22,2,8
1,4,05:29,10,0
1,4,16:24,3,7
4,1,20:39,4,6
3,4,06:40,4,6
4,3,05:04,3,7
5,4,05:27,4,6
2,5,21:24,1,9
4,3,15:27,10,0
1,5,10:21,6,4
1,4,16:58,8,2
1,5,12:38,2,8
1,2,12:19,9,1
5,1,10:17,6,4
1,3,03:59,1,9
5,1,09:49,8,2
3,1,15:01,8,2
3,5,11:55,5,5
5,3,00:02,6,4
1,4,17:56,5,5
1,2,09:22,4,6
2,4,18:39,3,7
3,2,15:19,4,6
1,4,17:21,6,4
3,2,00:29,1,9
5,1,07:38,7,3
2,5,04:53,8,2
3,1,20:03,6,4
1,2,11:11,3,7
5,2,03:55,9,1
3,5,00:50,4,6
5,1,19:59,1,9
2,1,02:30,2,8
2,1,01:07,4,6
3,2,04:06,3,7
2,4,01:47,2,8
4,5,17:30,5,5
1,5,20:52,7,3
1,3,02:41,3,7
4,3,00:10,8,2
2,3,08:43,4,6
1,2,17:06,6,4
3,1,04:21,2,8
5,1,02:14,4,6
1,2,01:45,3,7
3,4,13:45,6,4
2,3,03:29,3,7
5,3,11:17,9,1
5,4,22:53,3,7
4,1,15:41,8,2
1,2,12:33,5,5
5,1,20:23,2,8
5,2,01:56,5,5
2,5,04:48,1,9
5,3,23:08,10,0
2,5,08:06,5,5
3,2,11:00,9,1
3,1,15:27,8,2
3,4,15:25,4,6
5,4,05:52,8,2
2,3,07:28,8,2
4,1,10:16,4,6
2,3,20:28,5,5
4,1,18:33,7,3
2,4,13:06,6,4
2,3,03:29,5,5
4,1,17:29,5,5
4,5,07:20,5,5
5,1,03:50,9,1
2,5,15:46,3,7
1,4,02:17,10,0
1,3,07:56,5,5
5,4,00:25,9,1
5,3,10:44,4,6
4,5,16:30,2,8
2,5,21:56,5,5
3,4,19:52,3,7
1,5,04:47,4,6
5,3,13:04,4,6
1,3,15:01,4,6
3,2,06:20,3,7
4,3,19:56,3,7
1,3,16:11,8,2
2,3,13:23,5,5
2,5,20:00,1,9
2,5,08:42,3,7
3,1,14:34,4,6
3,2,02:48,4,6
4,2,00:37,1,9
1,4,02:42,2,8
4,3,18:29,8,2
3,4,06:34,1,9
4,5,07:06,6,4
3,2,04:30,6,4
4,3,22:32,7,3
1,3,05:33,5,5
1,2,16:59,1,9
2,5,17:10,7,3
5,2,23:23,3,7
2,3,11:49,3,7
3,1,18:40,10,0
4,2,14:42,4,6
3,4,12:17,3,7
3,1,20:44,4,6
4,1,06:55,7,3
1,3,01:49,7,3
4,3,11:34,6,4
4,5,05:54,8,2
1,5,08:37,7,3
2,5,05:14,5,5
3,1,02:44,5,5
4,1,13:48,3,7
2,5,04:49,8,2
3,2,22:30,6,4
4,1,01:22,1,9
5,3,02:31,10,0
3,4,07:01,6,4
1,4,18:31,10,0
4,5,17:37,5,5
2,3,04:14,4,6
5,3,21:40,2,8
3,5,21:04,8,2
2,1,07:55,7,3
3,1,07:45,9,1
1,5,13:18,1,9
2,4,04:54,1,9
5,4,18:33,7,3
4,1,09:00,4,6
3,5,20:48,9,1
5,1,08:12,10,0
1,4,09:30,1,9
3,2,03:37,2,8
1,5,13:10,8,2
2,5,13:17,6,4
2,5,17:02,5,5
5,4,02:10,9,1
5,1,06:23,3,7
5,2,17:09,10,0
2,5,10:34,1,9
5,3,12:16,10,0
3,5,18:32,8,2
5,3,13:56,2,8
2,5,19:23,9,1
3,2,06:40,7,3
4,3,02:39,9,1
3,2,18:14,7,3
5,4,17:15,8,2
3,5,12:12,8,2
4,3,09:33,5,5
2,1,04:56,5,5
5,4,10:58,4,6
1,3,05:46,4,6
1,3,16:40,2,8
1,2,19:39,10,0
3,5,19:57,10,0
1,2,02:32,4,6
2,5,14:07,4,6
3,5,05:57,1,9
1,5,02:21,8,2
1,5,04:35,2,8
3,2,09:21,10,0
2,4,04:18,6,4
1,2,03:08,4,6
4,5,23:23,7,3
3,1,13:37,1,9
1,3,17:36,9,1
4,5,03:42,2,8
1,2,05:23,7,3
2,4,17:57,2,8
4,1,00:10,9,1
5,3,12:36,10,0
1,5,05:42,9,1
3,2,09:07,8,2
2,5,02:48,1,9
1,5,19:47,5,5
5,4,19:39,10,0
4,5,08:58,2,8
2,5,10:00,5,5
4,3,21:41,8,2
1,5,08:27,2,8
2,4,15:02,8,2
3,1,03:47,8,2
4,3,11:27,10,0
4,2,08:48,9,1
3,2,22:50,7,3
1,4,21:09,1,9
4,3,05:11,8,2
4,2,10:56,5,5
2,3,00:14,6,4
4,3,04:07,4,6
1,5,08:00,1,9
2,1,02:49,5,5
3,5,20:12,2,8
2,5,04:41,1,9
5,3,07:12,10,0
5,4,01:58,10,0
1,2,15:06,6,4
2,5,12:26,2,8
5,4,21:51,6,4
4,5,18:48,4,6
2,1,07:31,10,0
2,4,11:18,3,7
1,3,23:57,8,2
2,5,16:08,9,1
1,3,13:34,3,7
2,5,14:30,6,4
1,5,11:27,5,5
3,1,04:13,7,3
5,4,15:09,2,8
3,4,01:37,8,2
1,3,19:24,10,0
3,2,01:15,2,8
1,4,17:37,9,1
2,3,08:57,1,9
5,3,07:51,6,4
1,5,17:01,10,0
2,1,12:54,5,5
1,4,11:28,7,3
2,1,16:16,1,9
4,3,19:23,10,0
5,4,13:10,8,2
3,5,15:19,6,4
5,2,00:54,3,7
2,5,20:42,1,9
1,3,18:06,10,0
1,2,23:39,3,7
5,1,08:16,1,9
2,5,22:04,7,3
5,2,02:59,1,9
5,1,08:13,1,9
2,5,17:26,7,3
3,1,01:57,6,4
5,4,07:34,9,1
5,2,22:11,5,5
3,4,13:02,3,7
1,5,05:11,8,2
2,1,21:51,9,1
3,4,09:15,8,2
3,4,10:43,8,2
2,3,11:06,4,6
1,3,18:46,1,9
1,2,04:39,3,7
1,2,08:19,10,0
5,3,06:50,10,0
5,4,02:46,3,7
2,3,10:40,3,7
1,4,04:00,1,9
2,1,00:13,9,1
1,5,06:39,2,8
3,5,22:22,5,5
1,2,12:06,6,4
1,5,18:24,4,6
5,2,04:54,3,7
4,3,02:44,10,0
1,4,21:22,2,8
4,3,20:37,5,5
2,4,23:09,1,9
1,2,08:06,9,1
5,2,19:21,3,7
2,3,15:40,6,4
2,4,02:04,8,2
3,2,19:31,10,0
3,2,04:30,9,1
5,1,05:21,8,2
1,5,20:42,5,5
2,3,06:40,4,6
5,1,01:56,10,0
5,4,21:43,10,0
1,3,14:04,5,5
5,1,05:48,2,8
1,4,07:31,8,2
1,3,17:53,4,6
2,1,10:38,5,5
2,1,21:09,4,6
1,2,21:18,7,3
2,5,19:36,2,8
3,1,06:43,4,6
3,2,02:53,8,2
5,1,19:13,3,7
1,3,23:17,3,7
1,5,02:53,7,3
2,3,03:22,6,4
1,2,20:58,6,4
5,4,01:50,7,3
4,1,19:53,4,6
5,3,08:23,10,0
4,2,07:41,10,0
5,3,05:52,6,4
3,4,12:32,9,1
2,3,07:47,1,9
2,1,06:57,5,5
1,5,15:12,5,5
2,4,16:16,5,5
3,4,16:09,6,4
5,4,03:30,4,6
3,5,05:59,1,9
3,4,12:09,7,3
4,5,12:13,1,9
5,2,02:03,5,5
1,3,05:25,2,8
1,3,07:00,6,4
1,5,09:33,1,9
2,3,17:17,1,9
5,3,02:22,5,5
5,3,18:54,2,8
5,2,19:15,2,8
4,2,12:44,2,8
4,1,15:16,1,9
5,1,06:49,2,8
3,2,13:51,2,8
2,5,08:54,7,3
4,5,22:48,6,4
2,3,15:23,1,9
2,4,13:12,7,3
3,5,22:51,9,1
1,4,18:21,3,7
5,4,03:33,3,7
4,1,01:21,4,6
2,3,08:19,5,5
4,5,04:08,6,4
3,1,20:37,4,6
4,5,05:39,10,0
5,4,21:23,7,3
4,3,06:38,9,1
2,1,08:23,1,9
4,5,22:04,3,7
3,1,13:27,3,7
4,1,03:05,4,6
2,1,07:35,9,1
2,5,05:15,4,6
5,2,17:36,3,7
4,3,23:40,3,7
3,2,04:58,2,8
1,3,19:46,10,0
3,1,19:40,5,5
3,2,06:53,10,0
5,1,13:59,7,3
2,5,02:12,6,4
3,5,12:14,7,3
1,5,23:43,3,7
2,3,03:43,5,5
1,2,15:53,9,1
2,1,04:25,9,1
5,4,13:57,2,8
1,4,10:31,1,9
3,4,14:44,8,2
2,5,02:14,8,2
5,2,11:41,9,1
5,1,19:17,1,9
5,4,05:27,4,6
1,5,23:53,10,0
4,5,21:20,6,4
5,4,01:15,2,8
4,3,11:05,10,0
1,4,03:54,10,0
4,5,23:15,9,1
1,3,00:40,2,8
3,2,22:59,9,1
1,3,23:50,8,2
1,5,07:46,2,8
3,5,15:30,10,0
2,5,03:18,5,5
1,5,06:03,6,4
3,4,07:19,6,4
3,5,02:15,9,1
3,5,07:32,3,7
3,2,10:05,6,4
5,1,20:35,2,8
3,2,14:39,5,5
2,4,03:06,4,6
5,2,04:21,6,4
4,1,18:26,1,9
4,3,05:10,3,7
1,4,06:32,10,0
5,2,13:33,6,4
1,5,04:10,9,1
5,4,03:28,4,6
2,3,13:21,8,2
4,5,22:09,6,4
2,3,09:08,7,3
4,1,20:47,1,9
4,1,23:03,3,7
3,1,10:01,4,6
4,5,10:37,7,3
4,3,04:08,9,1
1,2,12:49,2,8
5,4,05:06,8,2
4,5,00:47,8,2
3,2,08:10,8,2
3,5,08:51,4,6
2,4,20:08,7,3
5,3,13:53,7,3
4,5,10:53,6,4
3,1,19:37,6,4
3,2,17:53,9,1
3,5,20:17,7,3
1,2,18:54,7,3
5,2,13:56,9,1
3,5,08:23,6,4
3,2,04:33,8,2
4,2,14:14,4,6
2,3,03:04,3,7
2,5,16:34,10,0
4,5,12:13,6,4
2,4,07:01,8,2
3,2,00:24,4,6
4,5,02:46,7,3
5,4,16:09,1,9
1,5,11:58,5,5
5,4,06:56,3,7
3,4,02:45,4,6
3,4,08:16,9,1
5,1,04:54,7,3
1,2,22:04,5,5
1,5,11:13,4,6
4,5,15:29,4,6
2,5,05:01,6,4
5,2,00:06,1,9
2,5,04:24,1,9
5,3,11:16,8,2
5,1,18:32,9,1
2,3,14:29,9,1
4,3,16:49,10,0
5,4,22:03,3,7
4,1,22:53,2,8
3,4,00:35,10,0
5,3,12:26,6,4
4,2,13:29,9,1
2,3,02:23,6,4
1,5,19:24,4,6
2,5,15:57,10,0
2,3,00:23,9,1
2,1,13:09,3,7
5,2,07:14,9,1
4,3,15:54,4,6
2,5,16:46,1,9
1,5,17:47,8,2
4,1,03:02,6,4
2,5,03:26,8,2
3,1,16:57,10,0
4,5,03:48,6,4
3,2,16:41,6,4
4,3,23:10,5,5
2,4,17:41,2,8
1,4,12:46,2,8
3,2,08:36,4,6
2,3,06:17,7,3
2,3,08:22,8,2
4,5,07:51,2,8
1,2,20:13,2,8
3,2,04:40,6,4
1,2,12:12,1,9
1,5,11:41,6,4
5,3,19:51,4,6
5,4,08:50,9,1
2,4,22:13,1,9
5,3,10:50,7,3
4,1,16:11,1,9
3,4,15:30,4,6
1,5,09:37,1,9
2,5,08:04,10,0
3,2,01:56,1,9
1,5,13:18,3,7
4,5,06:53,8,2
5,3,20:05,5,5
3,5,01:41,4,6
4,2,07:47,1,9
3,5,01:48,7,3
3,1,09:45,10,0
4,2,10:03,2,8
2,4,15:33,1,9
2,4,16:20,5,5
2,4,18:00,3,7
3,4,11:35,9,1
1,4,14:18,6,4
1,2,13:36,10,0
2,4,08:34,1,9
2,3,14:42,5,5
3,4,13:00,8,2
3,5,13:07,1,9
3,1,11:31,8,2
5,4,12:34,10,0
5,2,11:59,3,7
4,5,01:12,7,3
4,3,12:04,9,1
4,2,08:34,2,8
5,1,21:41,8,2
3,4,00:36,9,1
1,2,15:16,5,5
1,5,07:34,5,5
1,3,08:42,4,6
2,3,18:39,4,6
2,1,21:43,7,3
3,2,06:52,7,3
5,4,22:28,2,8
3,4,01:57,4,6
1,3,19:10,10,0
4,3,19:40,10,0
1,2,20:51,2,8
2,3,15:00,2,8
3,4,23:29,3,7
1,5,00:51,4,6
4,1,19:24,10,0
5,1,21:12,1,9
5,1,22:21,3,7
5,2,10:42,10,0
1,4,11:33,9,1
4,3,15:46,10,0
2,1,00:33,2,8
4,1,15:24,4,6
2,4,11:06,7,3
4,2,15:42,9,1
5,1,22:34,4,6
2,3,18:21,3,7
3,2,02:18,3,7
5,1,15:10,9,1
5,2,18:23,7,3
3,1,17:43,3,7
4,5,18:40,3,7
3,1,07:48,6,4
1,4,15:53,1,9
5,2,21:41,9,1
4,5,17:46,10,0
2,1,15:34,8,2
5,4,17:52,3,7
5,1,08:45,1,9
4,3,17:40,1,9
4,5,22:15,4,6
2,4,13:09,6,4
2,4,10:36,4,6
3,1,23:22,8,2
3,1,09:11,10,0
1,5,20:43,4,6
2,1,15:09,8,2
1,3,23:33,7,3
5,3,09:25,9,1
1,2,04:59,3,7
5,3,09:12,8,2
5,3,21:48,1,9
3,2,02:28,2,8
3,5,09:25,6,4
1,4,06:22,5,5
2,1,20:30,4,6
3,4,11:32,2,8
1,4,14:08,6,4
4,5,11:04,4,6
5,3,15:47,10,0
4,3,00:44,1,9
3,1,09:02,4,6
1,4,14:56,6,4
4,1,18:31,6,4
5,1,12:05,8,2
2,4,04:06,5,5
3,2,10:55,4,6
1,5,17:39,8,2
1,4,22:49,3,7
1,4,14:42,2,8
4,5,19:40,6,4
2,5,17:23,9,1
3,1,23:45,8,2
3,5,09:30,8,2
1,4,16:08,6,4
3,4,04:38,6,4
2,4,10:33,6,4
5,3,01:37,1,9
2,1,03:59,3,7
3,2,23:10,3,7
1,5,17:39,2,8
1,3,14:42,6,4
1,3,13:53,10,0
4,1,00:59,8,2
1,2,17:22,10,0
2,4,07:19,10,0
1,4,21:25,3,7
2,1,19:04,2,8
3,4,17:05,7,3
3,2,13:28,7,3
4,1,07:17,10,0
4,3,22:17,2,8
1,3,22:04,8,2
2,5,02:04,9,1
2,1,23:44,6,4
2,3,12:45,9,1
3,5,21:41,6,4
1,4,23:47,10,0
1,3,13:36,5,5
1,2,02:18,2,8
5,3,00:01,7,3
1,4,08:20,9,1
3,5,08:23,10,0
2,1,20:08,5,5
3,5,04:38,6,4
3,2,12:56,1,9
2,4,13:26,4,6
4,3,14:10,2,8
2,3,15:18,1,9
2,3,10:20,1,9
4,2,03:22,7,3
3,5,20:19,10,0
1,3,12:26,6,4
3,2,14:15,3,7
5,1,13:06,6,4
5,1,09:38,1,9
1,3,03:21,9,1
1,3,14:15,10,0
1,3,19:04,7,3
2,5,03:40,2,8
4,1,12:58,7,3
1,4,10:25,10,0
5,2,19:43,7,3
1,2,04:49,1,9
3,2,00:04,10,0
4,3,15:26,6,4
1,2,22:01,4,6
4,2,10:10,2,8
5,2,02:10,2,8
4,5,03:34,1,9
3,5,10:19,8,2
5,1,01:58,6,4
1,3,20:27,8,2
5,2,07:36,4,6
4,3,10:58,4,6
4,1,04:51,6,4
2,4,09:08,1,9
4,1,21:20,3,7
4,3,12:31,5,5
5,2,00:10,4,6
5,4,19:12,6,4
2,4,14:47,8,2
5,3,11:59,1,9
2,3,19:22,4,6
4,5,21:35,4,6
1,3,23:17,5,5
4,2,23:54,7,3
5,3,22:18,6,4
1,2,10:53,8,2
3,1,17:12,9,1
4,2,02:55,3,7
3,1,03:41,5,5
3,5,07:14,4,6
1,3,17:33,10,0
1,2,11:11,2,8
1,4,07:28,9,1
3,1,21:07,2,8
5,2,00:12,10,0
4,5,02:09,2,8
5,2,07:36,4,6
2,4,13:30,7,3
1,5,18:55,4,6
3,1,14:25,4,6
3,1,20:06,9,1
3,2,03:07,3,7
1,5,14:33,5,5
5,2,01:30,7,3
1,2,20:10,1,9
4,5,20:55,1,9
2,1,17:31,4,6
1,3,23:54,3,7
3,2,22:07,6,4
2,3,16:20,8,2
3,4,16:43,10,0
1,3,10:07,3,7
2,4,11:23,6,4
5,1,14:25,2,8
4,3,11:52,6,4
5,4,13:26,4,6
2,1,07:35,7,3
3,5,10:29,6,4
4,2,04:42,10,0
3,5,22:57,4,6
4,5,09:46,7,3
1,2,07:52,8,2
1,3,13:36,8,2
4,2,13:37,6,4
4,1,21:06,10,0
1,5,13:35,3,7
4,2,18:47,5,5
1,3,05:39,8,2
2,3,08:22,5,5
4,1,05:52,1,9
1,4,14:26,6,4
5,4,11:20,7,3
4,3,07:51,5,5
3,2,07:27,5,5
2,1,20:27,7,3
5,3,08:01,7,3
1,5,16:46,4,6
5,1,04:52,1,9
4,1,18:10,8,2
1,2,00:52,7,3
1,4,01:45,2,8
5,4,17:29,1,9
2,5,05:04,2,8
1,2,23:23,8,2
5,1,01:48,7,3
3,2,12:37,1,9
3,5,04:21,6,4
1,4,15:53,2,8
5,1,16:34,2,8
5,3,18:24,5,5
2,5,17:41,8,2
1,4,00:13,10,0
4,5,03:38,9,1
4,2,19:09,4,6
4,1,13:39,10,0
4,2,17:28,4,6
2,5,03:29,10,0
3,4,02:22,10,0
3,4,20:51,4,6
5,1,07:04,7,3
2,4,10:56,6,4
5,3,12:27,3,7
5,1,11:26,3,7
1,2,08:14,7,3
2,1,18:13,1,9
4,1,13:23,6,4
2,4,20:14,7,3
2,4,08:40,9,1
1,5,19:20,7,3
1,4,14:14,4,6
4,2,02:30,5,5
5,1,20:56,3,7
1,4,11:11,10,0
4,2,22:09,5,5
1,2,15:09,4,6
5,4,18:39,1,9
4,5,18:12,1,9
2,5,04:49,10,0
1,3,14:21,2,8
3,5,02:55,9,1
2,5,12:49,9,1
5,2,12:59,1,9
2,1,13:54,3,7
3,1,02:04,2,8
4,3,01:36,9,1
4,5,05:22,4,6
3,5,01:20,3,7
2,1,17:37,7,3
1,5,16:47,2,8
5,1,18:03,3,7
2,5,00:58,9,1
1,4,01:16,10,0
2,4,07:05,6,4
1,3,20:47,6,4
1,5,14:46,8,2
5,1,07:30,1,9
4,5,02:47,6,4
5,4,02:51,4,6
5,4,01:49,2,8
4,3,04:37,7,3
1,2,09:22,5,5
5,2,02:32,8,2
2,3,01:30,7,3
5,2,19:49,8,2
3,5,04:12,3,7
1,3,00:50,9,1
2,4,14:53,10,0
1,5,11:03,3,7
3,4,19:46,4,6
3,2,21:00,4,6
3,4,19:50,2,8
1,2,17:23,9,1
2,1,13:01,9,1
3,1,07:30,3,7
1,2,05:33,5,5
5,1,20:06,1,9
4,3,18:38,1,9
4,2,18:17,2,8
2,5,06:37,10,0
1,4,05:05,9,1
4,2,21:03,1,9
2,5,17:08,10,0
4,5,14:37,1,9
3,1,15:57,2,8
4,1,21:19,2,8
5,2,10:01,10,0
4,2,00:21,5,5
2,4,23:04,6,4
1,3,10:16,9,1
3,4,04:48,2,8
3,5,03:35,10,0
3,5,14:36,8,2
4,2,08:17,1,9
1,3,01:28,8,2
4,2,21:09,2,8
2,5,17:11,10,0
4,5,11:10,3,7
1,5,02:10,7,3
4,3,03:44,9,1
3,2,13:02,3,7
1,2,03:17,2,8
2,5,16:24,6,4
2,4,22:22,9,1
2,3,17:41,3,7
2,3,20:18,7,3
4,3,00:51,5,5
3,2,17:14,5,5
1,4,08:10,7,3
2,4,15:37,9,1
3,2,08:21,7,3
2,4,01:43,6,4
4,2,14:09,9,1
4,2,01:35,4,6
5,2,01:49,2,8
5,2,01:13,2,8
1,4,18:45,1,9
2,5,07:33,7,3
5,3,18:29,5,5
3,2,01:05,8,2
4,2,20:20,1,9
3,1,22:10,8,2
2,5,00:44,7,3
3,1,18:26,2,8
1,5,19:32,4,6
1,2,02:23,6,4
2,1,08:11,2,8
3,1,01:47,7,3
4,2,17:32,9,1
1,2,05:23,2,8
4,2,12:14,10,0
2,4,01:09,2,8
1,4,04:40,3,7
1,5,08:26,3,7
3,5,13:47,10,0
1,2,03:21,9,1
1,3,05:03,7,3
1,3,06:30,4,6
2,1,19:41,5,5
3,4,12:52,2,8
1,4,13:29,5,5
4,2,05:27,10,0
2,3,01:36,1,9
2,3,11:22,6,4
4,5,01:08,6,4
1,3,11:34,8,2
4,1,22:04,7,3
2,5,01:01,8,2
3,4,18:53,10,0
5,1,06:51,1,9
1,5,14:57,6,4
5,1,13:31,3,7
4,5,08:31,1,9
4,2,01:03,10,0
1,2,03:33,2,8
1,2,10:27,6,4
4,2,16:26,4,6
3,5,16:30,7,3
2,1,02:18,6,4
4,5,15:24,3,7
5,1,21:23,9,1
2,4,22:51,8,2
3,1,00:49,2,8
3,5,01:45,1,9
4,1,11:49,6,4
1,3,14:01,9,1
3,5,08:08,9,1
2,4,17:29,7,3
4,1,00:34,9,1
4,1,01:41,8,2
3,2,01:58,5,5
3,5,19:11,6,4
2,4,22:24,9,1
1,3,04:54,10,0
3,5,07:55,8,2
5,4,12:03,5,5
5,3,08:31,6,4
5,4,00:04,10,0
3,4,23:45,3,7
5,4,04:28,1,9
2,4,07:24,7,3
5,3,00:02,10,0
3,5,01:34,9,1
1,2,15:59,2,8
3,5,08:17,5,5
1,4,09:36,5,5
3,5,13:24,4,6
4,1,19:31,9,1
4,5,09:32,2,8
1,2,02:57,8,2
5,4,01:21,10,0
5,2,02:59,8,2
3,1,20:14,2,8
2,3,18:43,10,0
1,5,18:39,1,9
1,5,06:22,2,8
3,4,01:38,5,5
5,1,16:03,4,6
4,2,10:09,1,9
2,3,22:27,2,8
1,4,12:32,9,1
5,1,00:11,5,5
2,3,05:40,3,7
1,3,13:10,1,9
1,5,08:45,5,5
3,2,04:41,5,5
4,5,04:19,2,8
5,3,23:48,6,4
3,1,12:56,3,7
4,2,07:42,3,7
5,2,19:46,8,2
5,1,07:54,10,0
4,1,17:41,2,8
4,2,12:21,5,5
2,4,20:33,2,8
1,4,16:13,5,5
4,3,13:14,6,4
1,3,11:13,6,4
2,4,19:06,3,7
1,5,18:43,1,9
1,3,09:53,3,7
4,3,19:14,8,2
3,2,19:49,6,4
3,1,00:53,9,1
1,3,12:49,9,1
1,4,05:56,1,9
4,5,17:04,3,7
5,1,23:00,10,0
